run_alias,_timestamp,_runtime,gpu_0_sm_active,gpu_1_sm_active,gpu_2_sm_active,gpu_3_sm_active,gpu_4_sm_active,gpu_5_sm_active,gpu_6_sm_active,gpu_7_sm_active,gpu_0_power_watts,gpu_1_power_watts,gpu_2_power_watts,gpu_3_power_watts,gpu_4_power_watts,gpu_5_power_watts,gpu_6_power_watts,gpu_7_power_watts
streamweave,1783609506.582305,2477.399848862,,,,,,,,,,,,,,,,
streamweave,1783609506.7826347,2477.600178749,93.12379257189524,91.59444181704062,69.71820495474475,65.4297640934793,63.60838082145811,72.07567525176678,68.7218495309528,68.88257053892545,895.774,886.045,623.127,642.229,617.377,658.003,636.237,638.904
streamweave,1783609521.5828083,2492.400352138,,,,,,,,,,,,,,,,
streamweave,1783609521.7832744,2492.600818328,87.2326675697086,91.18428738892995,65.71799586287135,67.40093290206276,63.340582869222516,66.63077676831995,65.68238693648235,73.3491653953291,891.331,880.654,618.129,632.591,619.952,630.937,627.269,656.976
streamweave,1783609536.5824885,2507.400032496,,,,,,,,,,,,,,,,
streamweave,1783609536.7828183,2507.60036231,90.29061105471408,88.95294947694235,74.8138699094375,75.95839775835606,74.81530478880963,75.47678435879614,75.21131126441352,74.56186967348395,899.134,884.834,688.9,692.013,698.013,708.985,694.107,675.312
streamweave,1783609551.5827568,2522.400300659,,,,,,,,,,,,,,,,
streamweave,1783609551.7831593,2522.600703162,91.45191636294273,83.28351840590969,61.19706844863029,69.13543584548607,66.76935569581062,60.63735179886832,67.84756699151748,59.614788972550414,903.032,871.033,602.585,638.725,635.46,610.121,643.513,607.446
streamweave,1783609566.5821736,2537.399717515,,,,,,,,,,,,,,,,
streamweave,1783609566.7826226,2537.600166627,93.3189521536649,92.06704682883341,74.56463724261067,74.75524321326874,73.7509176876602,73.79246304585486,73.54634403975331,74.9000637456238,680.459,700.573,705.042,687.256,689.865,711.621,695.848,699.667
streamweave,1783609581.5827951,2552.400339138,,,,,,,,,,,,,,,,
streamweave,1783609581.7831585,2552.600702472,0,0,70.05877295013289,70.56348382851442,70.20568596524912,71.34028608777977,74.23625561571157,70.1925839941639,498.488,456.655,616.612,625.482,641.691,643.766,673.853,637.354
streamweave,1783609596.5821452,2567.399689288,,,,,,,,,,,,,,,,
streamweave,1783609596.7825773,2567.600121335,93.07634614388964,91.9557854005313,72.38517622725979,74.9705394461195,74.67897312284468,73.0417468172454,77.33483220544012,72.30808099371228,887.462,874.117,665.38,675.38,681.896,679.858,691.325,672.87
streamweave,1783609611.5822752,2582.399819266,,,,,,,,,,,,,,,,
streamweave,1783609611.783571,2582.601114948,0,5.996380648902611,74.47099127586308,75.44289667896938,71.01178305259359,71.08789298629719,69.40527924293195,69.64895020361816,891.385,889.31,654.962,656.981,641.636,640.971,611.043,619.269
streamweave,1783609626.5827684,2597.400312398,,,,,,,,,,,,,,,,
streamweave,1783609626.7831168,2597.600660839,93.37315125381079,91.06666545227611,51.238702614329156,61.443056868707934,66.58563253124767,66.3851168399608,69.69433399277011,72.55602910690673,823.497,817.505,625.317,623.459,628.801,621.718,640.964,675.75
streamweave,1783609641.5819814,2612.3995255,,,,,,,,,,,,,,,,
streamweave,1783609641.7823822,2612.59992623,92.79988773716568,90.8593320620065,69.22263730779208,70.20599782363749,70.71722719112684,70.99368683290143,73.95967470284333,73.12635244684566,876.646,863.73,573.453,600.363,633.477,631.709,653.826,653.82
streamweave,1783609656.5822706,2627.399814576,,,,,,,,,,,,,,,,
streamweave,1783609656.7827132,2627.600257219,85.35411383919462,89.61715732038442,68.60032013863413,69.12717658593428,61.94503209822073,61.35975735091489,63.95237048517121,58.008736171245225,798.246,731.395,650.861,633.483,629.211,614.78,632.692,625.311
streamweave,1783609671.5826416,2642.400185692,,,,,,,,,,,,,,,,
streamweave,1783609671.782931,2642.600475203,91.65029349340894,89.67295972034938,72.94417457335142,75.47437034712702,74.53508896097065,71.34041353300418,71.21768663958072,72.43000995621131,923.744,920.648,656.857,682.954,652.689,625.091,619.165,643.366
streamweave,1783609686.582693,2657.400237132,,,,,,,,,,,,,,,,
streamweave,1783609686.7831044,2657.600648497,91.56430699122447,86.22043475076805,71.68531846596574,65.76024439579707,72.35403060857749,71.50367379354053,72.93418763153599,74.14301067953319,473.394,521.487,663.054,650.946,682.17,677.972,675.423,673.177
streamweave,1783609701.5828917,2672.400435603,,,,,,,,,,,,,,,,
streamweave,1783609701.7832947,2672.600838695,91.38347384257284,89.62231886234021,74.21157064801322,74.9593935208308,76.00043542709219,71.42331979626401,71.72570956981102,73.74369251015378,890.378,866.642,672.993,713.718,720.685,648.625,652.64,704.598
streamweave,1783609716.5828593,2687.400403245,,,,,,,,,,,,,,,,
streamweave,1783609716.7932076,2687.61075169,86.96879748642694,87.21273972350674,58.85886851012687,70.5244537987444,60.44207996101542,59.396635308577316,62.20206095421749,60.11977450909319,879.656,867.022,599.289,664.104,613.396,605.953,615.748,621.929
streamweave,1783609731.582563,2702.40010693,,,,,,,,,,,,,,,,
streamweave,1783609731.7829597,2702.600503636,0,0,74.17156105579866,74.05231134787859,72.93638771224714,72.57307456759702,72.6859092916802,73.91755936595187,675.472,685.102,658.903,647.274,647.34,656.697,636.54,655.111
streamweave,1783609746.5824003,2717.399944432,,,,,,,,,,,,,,,,
streamweave,1783609746.7827413,2717.600285205,92.42754040456288,91.17797382985667,63.814193911677584,65.21539422733598,65.76632629269015,67.5065920276558,60.7676516591205,61.92858743480558,902.283,886.261,631.079,640.487,653.77,654.302,622.898,642.822
streamweave,1783609761.5825825,2732.400126402,,,,,,,,,,,,,,,,
streamweave,1783609761.7828693,2732.600413414,92.22731572903817,89.05248407939655,68.54751989597226,69.5955524119008,70.64100482167342,69.43461431824656,69.58021577338064,69.82647182710863,840.981,834.446,595.311,602.989,646.072,622.142,596.233,622.192
streamweave,1783609776.5824428,2747.399986789,,,,,,,,,,,,,,,,
streamweave,1783609776.7840078,2747.601551677,87.12017840296062,81.67493024289458,67.59049973043616,70.47059890810583,60.720285587868226,62.34175316108023,69.47208958900448,56.926483889764825,889.068,878.004,661.648,661.425,615.278,613.726,658.414,607.041
streamweave,1783609791.5827477,2762.400291807,,,,,,,,,,,,,,,,
streamweave,1783609791.783067,2762.600610996,92.30622883574735,89.61862938491066,73.21360774242079,72.87407109413701,73.04379929407139,74.2006868238991,73.60356442895727,73.5912334109737,925.559,893.568,652.933,633.546,655.398,658.492,660.631,652.961
streamweave,1783609806.5826075,2777.40015148,,,,,,,,,,,,,,,,
streamweave,1783609806.7830453,2777.600589407,33.78330284066976,86.27279247707702,75.85143001014436,76.26289407207878,73.4110647673014,73.2783883596369,72.54680022942712,71.38747910666343,667.112,621.421,676.334,679.307,692.562,684.206,671.995,683.701
streamweave,1783609821.5825965,2792.400140657,,,,,,,,,,,,,,,,
streamweave,1783609821.782993,2792.600537142,1.7776024242361779,8.153353160001894,66.38229190774216,67.22445937831414,67.5275790424782,68.45819210547445,66.17267305200059,65.81832892786541,252.375,249.124,554.958,552.515,598.047,564.947,547.112,546.091
streamweave,1783609836.582264,2807.399808031,,,,,,,,,,,,,,,,
streamweave,1783609836.7825477,2807.600091727,87.62976887972796,41.69159015350876,73.03714447851627,69.38881825972588,70.69012442211029,73.75985313510283,74.27972206654063,75.01446366226605,898.312,913.731,633.113,651.342,661.176,659.629,657.218,670.516
streamweave,1783609851.5826774,2822.40022136,,,,,,,,,,,,,,,,
streamweave,1783609851.783168,2822.600712031,89.65328198773743,82.70064707970681,70.24381136091463,71.84483533612813,70.41907772258243,70.77128319909437,73.18973447054687,66.62178381589978,876.574,870.141,608.61,629.207,635.655,637.831,632.58,623.903
streamweave,1783609866.5824049,2837.399948791,,,,,,,,,,,,,,,,
streamweave,1783609866.7826333,2837.600177409,91.27716983413818,90.09657847521675,66.5915210241367,66.54620924517035,69.59506444489512,65.57314192716923,66.50146834617921,66.23091417091292,909.822,901.93,563.904,580.148,622.18,570.847,563.745,555.743
streamweave,1783609881.5827625,2852.400306548,,,,,,,,,,,,,,,,
streamweave,1783609881.7831395,2852.600683369,0,0,74.63971926562034,74.75918748519813,77.12327460473608,77.75564950245905,76.1820124118584,77.73199410607143,587.129,548.993,608.509,646.126,636.255,638.739,633.757,632.835
streamweave,1783609896.5825758,2867.400119708,,,,,,,,,,,,,,,,
streamweave,1783609896.7829325,2867.600476529,16.624191541196502,43.10547216417155,66.3121839448256,69.95058761040438,65.53578724434676,66.0193205256828,70.03188692152199,65.09194725782989,402.26,372.9,570.388,609.055,582.574,581.879,608.295,567.95
